participant,trial_index,condition,level,sequence,quiz_name,event_index,target_note,target_note_name,target_key_id,actual_key_id,target_finger,target_hand,timed_out,actual_note,key_correct,actual_finger,finger_correct,target_finger_probability,manually_corrected,rt_s,validity,suspected_carryover,p_L1,p_L2,p_L3,p_L4,p_L5,p_R1,p_R2,p_R3,p_R4,p_R5
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,10,57,A3,5,5,L3,L,False,57,True,L3,True,0.7675250103616785,False,0.46513891220092773,valid,False,0.0007902282557565893,0.1475148451018463,0.7675250103616785,0.07850568681917897,0.00513857167437063,0.0004316023453371633,9.100608247820945e-05,2.486624938650006e-06,3.7943436236630967e-07,1.8330005268804286e-07
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,11,62,D4,8,8,R1,R,False,62,True,R1,True,0.7459481547520836,False,0.6400902271270752,valid,False,0.0012766307789156717,0.03850833578224284,0.00151385003834215,0.00011045533155794341,1.0950118986913135e-05,0.7459481547520836,0.20740141122531086,0.004283010285654371,0.000653544992445822,0.00029365669445967867
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,12,64,E4,9,9,R3,R,False,64,True,R2,True,0.44472841858471684,False,0.7092609405517578,valid,False,0.0004477363977412194,0.005574709035552081,0.00027184147381269637,1.8263820008513167e-05,1.525093508558065e-06,0.0652002824217401,0.44472841858471684,0.44472841858471684,0.035782673669667774,0.0032461309185352117
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,13,59,B3,6,6,L2,L,False,59,True,L2,True,0.891338379688842,False,0.6690659523010254,valid,False,0.006564493562439506,0.891338379688842,0.09116983908158574,0.004539079011442061,0.000541604402619968,0.0036454791830797654,0.001808909415046735,0.00035089232483115834,3.589074308792574e-05,5.4325870250043395e-06
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,14,60,C4,7,7,R2,R,False,60,True,R2,True,0.8064584740407152,False,0.641456127166748,valid,False,0.0019206283673135253,0.10160890987746045,0.004106833966238139,0.0003270646998567699,4.025268641415651e-05,0.040151203182908324,0.8064584740407152,0.04178980486955869,0.0031038783405409197,0.0004929499689937287
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,15,62,D4,8,8,R4,R,False,62,True,R4,True,0.534205226441225,False,0.9169778823852539,valid,False,0.001065300012653547,0.0019683778828833948,5.1859356067631596e-05,4.15445988136652e-06,7.55196039858889e-07,0.005194025909151245,0.02255537988060029,0.40374362474495207,0.534205226441225,0.031211296116545537
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,16,57,A3,5,5,L3,L,False,57,True,L3,True,0.6920214323342916,False,0.5955393314361572,valid,False,0.0009516229690854744,0.24162361649633385,0.6920214323342916,0.05567977230786527,0.0033655967435532678,0.0021360525538521263,0.0038169935457570657,0.0003327435941005209,6.717977303392209e-05,4.989682126856212e-06
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,17,60,C4,7,7,R3,R,False,60,True,R3,True,0.5918514281577663,False,0.9214129447937012,valid,False,0.0015974250700611387,0.003031375132864264,0.00016255410763664155,1.5770909087219375e-05,1.987513992839325e-06,0.013240173272063173,0.3116892992074058,0.5918514281577663,0.0739401245097838,0.004469862119338973
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,18,62,D4,8,8,R1,R,False,62,True,R1,True,0.6031009590563943,False,0.7863249778747559,valid,False,0.0010446898436861903,0.0017201160955379738,9.461725789971869e-05,9.967922060062693e-06,1.0132506350033639e-06,0.6031009590563943,0.3731888570464521,0.01785144773728323,0.0024159307357088156,0.0005724010543427389
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,19,59,B3,6,6,L5,L,False,59,True,L5,True,0.7331490676407143,False,1.0065371990203857,valid,False,0.0011078574834821426,0.001464854255789106,0.024467581755534925,0.23921172721788514,0.7331490676407143,0.0004130217357930444,0.00017370563556503841,1.0025224096290322e-05,1.5297500050893996e-06,6.293011350931257e-07
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,20,52,E3,2,2,L4,L,False,52,True,L4,True,0.7892120509751803,False,0.8297159671783447,valid,False,5.429251242538354e-05,0.006408043352165681,0.12042595032291001,0.7892120509751803,0.08389843227949435,6.490946000884452e-07,5.592214798094284e-07,1.7931260778669944e-08,3.0849813188418834e-09,1.2255020383507091e-09
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,21,50,D3,1,1,L2,L,False,50,True,L2,True,0.9440032722372622,False,1.3133890628814697,valid,False,0.0019636872816812386,0.9440032722372622,0.04891722737484485,0.003809053647858478,0.001306198750234812,2.4811060056465913e-07,3.0055783272708637e-07,1.0030597690291596e-08,1.470555455725355e-09,5.385320884197804e-10
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,22,52,E3,2,2,L4,L,False,52,True,L4,True,0.6602993913512819,False,0.8841071128845215,valid,False,0.00012043995553118902,0.010674330525883268,0.2850581958601647,0.6602993913512819,0.04384436297901421,1.2167786206837984e-06,1.9736460308709044e-06,7.430690737273697e-08,1.1338498854472918e-08,3.2580670521945126e-09
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,23,55,G3,4,4,L2,L,False,55,True,L2,True,0.8719935508458971,False,0.5595850944519043,valid,False,0.0023057283537226522,0.8719935508458971,0.11801149418422913,0.0066245472377334524,0.0008819730034616086,7.031885515115494e-05,0.00010761255327474022,4.049272790297858e-06,5.480094799772696e-07,1.776842598278927e-07
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,24,57,A3,5,5,L1,L,False,57,True,L1,True,0.9367693357859166,False,0.8503899574279785,valid,False,0.9367693357859166,0.05928978780697674,0.0023220190301136397,0.00023750587447355544,0.00012032451179495176,0.00043784628414926047,0.0007881909594436793,2.967165929639116e-05,4.0156224149773705e-06,1.3024654202375251e-06
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,25,64,E4,9,9,R3,R,False,64,True,R2,True,0.46006270784080533,False,0.6123440265655518,valid,False,0.0002655561608580939,4.6484460807788436e-05,1.749129228818579e-06,1.4073424990485586e-07,4.429333618433009e-08,0.01417334094129216,0.46006270784080533,0.46006270784080533,0.0598213608237778,0.005565907774838742
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,26,60,C4,7,7,L2,L,False,60,True,L2,True,0.8726066481680094,False,0.7338888645172119,valid,False,0.00756042347403081,0.8726066481680094,0.059828664134390974,0.0023431235260718193,0.00021835244375199454,0.012496535380817499,0.041741042587019564,0.0027496809299219424,0.00038731571382551535,6.82136421605674e-05
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,27,60,C4,7,7,R1,R,False,60,True,R1,True,0.6710060055728461,False,0.7830300331115723,valid,False,0.0019695915618998185,0.003644099870953091,0.00010480061315918639,8.28015026099089e-06,1.5166946066571971e-06,0.6710060055728461,0.31380698112844413,0.007915145588121366,0.001207772902372572,0.00033580591733618927
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,28,62,D4,8,8,R2,R,False,62,True,R2,True,0.8014537730291438,False,0.507641077041626,valid,False,0.0014921057177486208,0.001266646721146292,3.787088358871205e-05,3.484190968623778e-06,6.267030222803173e-07,0.11125090849529376,0.8014537730291438,0.0756734441309304,0.00743670068977786,0.0013844394383799587
P20,1,C,beta,1799551287-β-7,P20-T01-Cβ,29,64,E4,9,9,R3,R,False,64,True,R2,True,0.43844015858309554,False,0.5679826736450195,valid,False,0.0002784503280095402,0.0001061472245188522,2.8038083359223393e-06,2.911709404015568e-07,5.4887668305061194e-08,0.029564039101786774,0.43844015858309554,0.43844015858309554,0.08504864050397423,0.008119255808574822
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,0,60,C4,7,7,R1,R,False,60,True,R2,False,0.048778547837314334,False,0.5897798538208008,valid,False,0.0038228807125680435,0.009382344728392073,0.000994373409202748,0.00017704521072772118,2.0376936677420844e-05,0.048778547837314334,0.87282200231218,0.055242447989540304,0.007476252345348283,0.0012837285180490527
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,1,62,D4,8,8,R2,R,False,62,True,R2,True,0.7875652481858882,False,0.38970184326171875,valid,False,0.001571960151381398,0.0013103855014567258,0.00015184677441682014,2.1594847419701926e-05,2.8726413535507444e-06,0.058495289060025844,0.7875652481858882,0.1301836599270852,0.017618442489010944,0.0030787004219616056
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,2,59,B3,6,6,L2,L,False,59,True,L2,True,0.8657715732010487,False,0.49955272674560547,valid,False,0.010862439545787134,0.8657715732010487,0.03257747509276203,0.0021460331715679568,0.00028018693852924665,0.04481487957967722,0.03823002117082115,0.004588811699161131,0.0006463727698478542,8.220683079753123e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,3,57,A3,5,5,L4,L,False,57,True,L3,False,0.07592879153074847,False,0.3739888668060303,valid,False,0.0012068940488244907,0.25442517925006614,0.6583890036038941,0.07592879153074847,0.004621705458743296,0.002478214496307267,0.0025339920575169904,0.00035693411984831307,5.23290269916315e-05,6.956407059332832e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,4,55,G3,4,4,L5,L,False,55,True,L4,False,0.046623165385623326,False,0.36286497116088867,valid,False,0.00013922300512277883,0.011461171520319717,0.21120020625226696,0.729826276485988,0.046623165385623326,0.00034097871610636407,0.0003509212387942894,4.943021156422056e-05,7.542561210169552e-06,1.0846230041269103e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,5,57,A3,5,5,L4,L,False,57,True,L3,False,0.13391165137493247,False,0.391826868057251,valid,False,0.0005434736388155391,0.18949137014211892,0.6632687512643353,0.13391165137493247,0.008419746795451452,0.0018436376500543252,0.002175329754705448,0.000294398868486093,4.4922354476999885e-05,6.718156623353649e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,6,59,B3,6,6,L5,L,False,59,True,L2,False,0.0015982006699721818,False,0.33721280097961426,valid,False,0.001977861009227397,0.7951639292133679,0.1481978630906153,0.016420791292988925,0.0015982006699721818,0.01186732808742141,0.02172683850192465,0.0026079078077914358,0.0003823374412163235,5.694288547448361e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,7,62,D4,8,8,R2,R,False,62,True,R2,True,0.7274588001996495,False,0.3964722156524658,valid,False,0.0012390629492191514,0.021798726757520002,0.002202421342609846,0.0003824624796365545,3.343891501425217e-05,0.058531048990550484,0.7274588001996495,0.1655970396719101,0.019876882348495675,0.00288011634539443
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,8,64,E4,9,9,R3,R,False,64,True,R3,True,0.637607295055022,False,0.31307101249694824,valid,False,0.0006566966914330296,0.0027265484630454276,0.00029379261360280243,4.1629036710262614e-05,3.6092184613464835e-06,0.023269267473694153,0.19204362674356829,0.637607295055022,0.1287306927195998,0.014626841984862674
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,9,65,F4,10,10,R2,R,False,65,True,R4,False,0.01316926277718303,False,0.33615899085998535,valid,False,0.0001855708387223615,0.0003843193139651407,3.4272134935125146e-05,5.961094269020579e-06,5.665817404474918e-07,0.0016661908176816595,0.01316926277718303,0.23695560764758178,0.6703988368025509,0.07719941199137065
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,10,64,E4,9,9,R3,R,False,64,True,R3,True,0.6502651458424858,False,0.4134519100189209,valid,False,0.00044751365180977117,0.002066792221520279,0.0001714448662440042,3.106448381384136e-05,2.988140690901772e-06,0.0029826424838145325,0.06283704130927513,0.6502651458424858,0.2591430423718292,0.02205232462851647
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,11,59,B3,6,6,L5,L,False,59,True,L2,False,0.0009702426101034782,False,0.38182497024536133,valid,False,0.0022267363797566775,0.852043123804893,0.08045010192253267,0.008914125383588292,0.0009702426101034782,0.00411410155008374,0.047617299018438974,0.0031507393523968886,0.00046192032491945456,5.160965328701408e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,12,57,A3,5,5,L4,L,False,57,True,L3,False,0.17989322980943154,False,0.37175488471984863,valid,False,0.00030509429898450567,0.2189550748202373,0.5837533949557566,0.17989322980943154,0.011605974081652837,0.0009402861301090706,0.004091180279827937,0.0004023144125601648,4.829045411322664e-05,5.160757326818573e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,13,59,B3,6,6,L5,L,False,59,True,L2,False,0.0018452305685845087,False,0.37593603134155273,valid,False,0.0009887075741816063,0.7339597719621207,0.20406819363759,0.020054513096571126,0.0018452305685845087,0.0032408476865240106,0.032276982179192816,0.003060120274308599,0.0004486349371698775,5.6998083756948546e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,14,64,E4,9,9,R3,R,False,64,True,R3,True,0.6047047007043603,False,0.3628849983215332,valid,False,0.0006449813809504758,0.0034671921254338972,0.0005297978506095102,7.16432609520783e-05,6.1151781964023385e-06,0.004623434730844938,0.24077697406411627,0.6047047007043603,0.13225610613992492,0.012919054564611244
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,15,62,D4,8,8,R5,R,False,62,True,R2,False,0.0022656718422993214,False,0.36839890480041504,valid,False,0.001266755814180099,0.027875857524144246,0.0034961456288977615,0.0005263985095868904,4.54022420260683e-05,0.008772844628410947,0.7437173916870936,0.19088308358428147,0.021150448539079755,0.0022656718422993214
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,16,64,E4,9,9,R3,R,False,64,True,R3,True,0.5817867463563632,False,0.3576819896697998,valid,False,0.0005642526375472762,0.003201575425950624,0.0004343537283313035,6.053959704810764e-05,5.261151238886208e-06,0.0049758270629607,0.2511634607936068,0.5817867463563632,0.14346684531294465,0.014341137934008416
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,17,59,B3,6,6,L5,L,False,59,True,L2,False,0.0018310045218124225,False,0.32135701179504395,valid,False,0.000978379120945496,0.767604880409054,0.16788431182799332,0.02272067089222528,0.0018310045218124225,0.004858771440631571,0.0300623970138107,0.0034669495743120077,0.0005290222021980529,6.361299701726184e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,18,62,D4,8,8,R4,R,False,62,True,R2,False,0.019424701628854648,False,0.33642029762268066,valid,False,0.0008775902228341483,0.031005503672510253,0.004790072447147135,0.0006394217271187353,5.15736256414519e-05,0.011095565632960611,0.7399225628859236,0.18990909987576746,0.019424701628854648,0.0022839082812420707
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,19,64,E4,9,9,R5,R,False,64,True,R3,False,0.012870897461539108,False,0.31416988372802734,valid,False,0.00056289205302722,0.003817235917825801,0.0004983230447509191,7.141598261282854e-05,6.178518658716233e-06,0.005136046218169944,0.2555692146994531,0.5919920892116899,0.12947570689227256,0.012870897461539108
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,20,59,B3,6,6,L5,L,False,59,True,L2,False,0.0018063059098718764,False,0.3496229648590088,valid,False,0.0009768556108032092,0.7455882453361904,0.19136325833542508,0.022964363938685374,0.0018063059098718764,0.003942169943899623,0.029200139827384394,0.00364797966486341,0.00045574287362749936,5.493855924918271e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,21,64,E4,9,9,R5,R,False,64,True,R3,False,0.011925217686778051,False,0.33228611946105957,valid,False,0.0005884584845402097,0.003460133323138089,0.0005509046746684971,7.140460468418937e-05,6.229675511034677e-06,0.004607150983624507,0.26081373954581755,0.5804516520723914,0.13752510894884645,0.011925217686778051
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,22,65,F4,10,10,R3,R,False,65,True,R4,False,0.3541624528255628,False,0.578665018081665,valid,False,0.00022210832452606745,0.0005401509134935504,7.651685115702009e-05,1.0318193005184478e-05,8.856844799949349e-07,0.0018906928713357815,0.027378436490442522,0.3541624528255628,0.5499105970279319,0.06580784081806525
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,23,57,A3,5,5,L4,L,False,57,True,L3,False,0.16117073080352062,False,0.548004150390625,valid,False,0.00029774389729062917,0.21465958958991643,0.6091873488477793,0.16117073080352062,0.010064897086342848,0.0008533401093995577,0.0033606212542312396,0.0003302603005115307,6.667840470514659e-05,8.78970630276634e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,24,59,B3,6,6,L3,L,False,59,True,L2,False,0.1799084896570158,False,0.34818387031555176,valid,False,0.0013770191175894724,0.7593390097375341,0.1799084896570158,0.017680252359260136,0.001541821456293632,0.0028857962116094356,0.033530260540623094,0.0031659346840758004,0.0005028055977475458,6.861063825102909e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,25,57,A3,5,5,L2,L,False,57,True,L3,False,0.23157981941769262,False,0.3333711624145508,valid,False,0.0002944604647531151,0.23157981941769262,0.6053202025028489,0.14791597588725156,0.010042058233659125,0.0009462938800962431,0.0034755668164307453,0.0003554955947054647,6.116119118079611e-05,8.966011381383444e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,26,59,B3,6,6,L3,L,False,59,True,L2,False,0.17879601335216647,False,0.3598752021789551,valid,False,0.0010763403523224575,0.7546435856511488,0.17879601335216647,0.023248615126384032,0.0020198095210775284,0.003037045587939191,0.03328876968142149,0.003274763215303574,0.000541314718678629,7.374279355782319e-05
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,27,57,A3,5,5,L4,L,False,57,True,L3,False,0.1715263132858206,False,0.2961082458496094,valid,False,0.00030890418201190905,0.21819336795924785,0.5931110672139015,0.1715263132858206,0.01221797514829112,0.0009582162523158821,0.0032699226507027857,0.0003483253502754295,5.757779313992321e-05,8.330164293081974e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,28,55,G3,4,4,L5,L,False,55,True,L4,False,0.05118500485434931,False,0.3597290515899658,valid,False,0.0001093721820891559,0.0436160027814997,0.26508695668299453,0.6390980660420631,0.05118500485434931,0.0002475637264831767,0.0005827161538166797,6.204210016776503e-05,1.0674024674659198e-05,1.601451862028319e-06
P20,2,A,alpha,1799551287-α-4,P20-T02-Aα,29,53,F3,3,3,L4,L,False,53,True,L5,True,0.4377213312820737,False,0.49034810066223145,valid,False,4.352281937622365e-05,0.005374053566973645,0.043016444720603966,0.4377213312820737,0.513670740724521,5.3212154762240104e-05,0.00010654069055641269,1.1814620110023195e-05,2.0326447079500155e-06,3.0677631482621766e-07
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,0,60,C4,7,7,L3,L,False,60,True,R2,False,0.008943601918027457,False,1.544551134109497,valid,False,0.005176572356446519,0.03725908091056235,0.008943601918027457,0.0015596670136320497,7.995144066501595e-05,0.043403729786173684,0.8717872172242519,0.026857507134125776,0.004098189853962514,0.0008344823621527733
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,1,59,B3,6,6,L4,L,False,59,True,L2,False,0.003906471470146923,False,0.6498129367828369,valid,False,0.012192080390434942,0.8310039342936867,0.03975098136618259,0.003906471470146923,0.0005564933982448125,0.011130368874643366,0.09583562930552557,0.0047713750283114665,0.0007280646201758015,0.00012460125264780866
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,2,64,E4,9,9,R1,R,False,64,True,R3,False,0.012390630536131266,False,0.4897129535675049,valid,False,0.001409799083775467,0.0012167703427885838,0.00012447234607339502,1.7532978116236247e-05,1.926602769268904e-06,0.012390630536131266,0.16672208964705393,0.6241110344463837,0.17352614720052298,0.02047959681638529
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,3,65,F4,10,10,R2,R,False,65,True,R4,False,0.018788290099663766,False,0.7987797260284424,valid,False,0.00028184279218587455,0.0001974302362933518,1.4808233254934357e-05,2.14040632130709e-06,2.3391415011857122e-07,0.0041303971077781675,0.018788290099663766,0.19391657641877755,0.6974480621941667,0.08522021859740816
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,4,64,E4,9,9,R3,R,False,64,True,R3,True,0.5348949097955606,False,0.34064507484436035,valid,False,0.0006752595377882557,0.0009506823592000472,7.442750588673545e-05,1.1648864131517987e-05,1.1987442403075037e-06,0.0074837783899178644,0.1538960504035189,0.5348949097955606,0.28204603359438896,0.019966010805366786
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,5,62,D4,8,8,R2,R,False,62,True,R2,True,0.6688772772238454,False,0.4280257225036621,valid,False,0.00174218214577618,0.007129457665216105,0.0004993742827209567,8.442579110316814e-05,8.770231249181332e-06,0.011309019590537192,0.6688772772238454,0.27743886460455486,0.02953572658247893,0.003374901882518121
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,6,64,E4,9,9,R4,R,False,64,True,R3,False,0.20255234158691782,False,0.36064791679382324,valid,False,0.0007863624885177405,0.0012047767205638862,8.637977900302952e-05,1.20579905727705e-05,1.4083498879732537e-06,0.005439242353275782,0.21942233216838875,0.550594349447548,0.20255234158691782,0.019900749115324162
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,7,60,C4,7,7,L3,L,False,60,True,R2,False,0.009606747782877206,False,0.3861398696899414,valid,False,0.0036783553834208622,0.17113722937180842,0.009606747782877206,0.0011508384203852274,0.00013207525681050632,0.011479928162270902,0.7517965526132884,0.04392421425624726,0.006187095460332642,0.0009069632925586374
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,8,59,B3,6,6,L2,L,False,59,True,L2,True,0.718578105151769,False,0.3159358501434326,valid,False,0.0035584252918307775,0.718578105151769,0.11412272511699216,0.011672952406806885,0.0011229321700386167,0.005741375723801667,0.13938981122664912,0.0048417411872158835,0.0008329967032210118,0.000138935021674978
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,9,62,D4,8,8,R5,R,False,62,True,R2,False,0.0036092515658816605,False,0.7224929332733154,valid,False,0.0014819960899701856,0.014133853281336818,0.0025514289588622475,0.0003422403244222097,3.156132384925669e-05,0.00751314068115806,0.5010237866207483,0.44436823563535804,0.024944505518413273,0.0036092515658816605
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,10,64,E4,9,9,R4,R,False,64,True,R3,False,0.1800243245966729,False,0.30951404571533203,valid,False,0.00104616255220782,0.0023911591951763216,0.0004119274565001891,5.7701531880852284e-05,5.695840660889992e-06,0.006774001517462054,0.21126050195715398,0.5742655835412682,0.1800243245966729,0.02376294181101682
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,11,60,C4,7,7,L2,L,False,60,True,R2,False,0.13507669064055083,False,0.3709089756011963,valid,False,0.0021882744412485265,0.13507669064055083,0.024121735135132452,0.0034942774309611882,0.0003239594225675871,0.014499707453727808,0.7829848184739983,0.03191618688260116,0.004679135201642685,0.0007152149175696081
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,12,59,B3,6,6,L3,L,False,59,True,L2,False,0.14934252035512346,False,0.32755613327026367,valid,False,0.00262272498882257,0.6560535797715612,0.14934252035512346,0.017925825924230844,0.001480592483107603,0.00612513232018944,0.14348671637359348,0.020211312291530233,0.0025250035333926903,0.00022659195844854923
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,13,62,D4,8,8,R1,R,False,62,True,R3,False,0.007748194992265064,False,0.371492862701416,valid,False,0.001763291337815511,0.022815951351391233,0.0030878032384533084,0.0004015030745423125,4.3467926333243994e-05,0.007748194992265064,0.2951429785619152,0.5597330155037833,0.1002292349451466,0.009034559068354252
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,14,64,E4,9,9,R2,R,False,64,True,R4,False,0.04656735852895471,False,0.3035738468170166,valid,False,0.001102251066698667,0.0033231058245136095,0.0003988778038322757,6.0843547575323605e-05,6.412658168021999e-06,0.0046985435095045726,0.04656735852895471,0.29321315469250925,0.5787669168445857,0.07186253552365798
P20,3,A,alpha,1799551287-α-7,P20-T03-Aα,15,62,D4,8,8,R1,R,False,62,True,R3,False,0.006420179063437396,False,0.3383958339691162,valid,False,0.0013163066710494974,0.0196343001018646,0.002771658863984977,0.00037473246473182644,3.8518365424474927e-05,0.006420179063437396,0.2757365852764452,0.5442703056384371,0.1396928395179106,0.009744574036714379
