participant,trial_index,condition,condition_label,level,level_symbol,sequence,quiz_name,guidance_type,note_count,analyzed,sync_method,sync_offset_s,key_accuracy,hits,misses,fa_main,fa_given_key,key_acc_given_finger,mean_rt_s,rt_correct_key_s,rt_complete_s,median_rt_s,sd_rt_s,min_rt_s,max_rt_s,p95_rt_s,rt_slope_s_per_event,first_half_fa,first_half_rt_s,second_half_fa,second_half_rt_s,timeout_rate,wrong_key,key_ok_wrong_finger,wrong_key_mean_semitones,wrong_key_below,wrong_key_above,unresolved_rate,ambiguous_rate,mean_target_prob,mean_top_margin,borderline_events,manual_corrections,suspected_carryover,excluded_carryover,qc_extra_presses,qc_double_hits,qc_inter_trial_presses,same_hand_n,same_hand_fa,same_hand_rt_s,hand_switch_n,hand_switch_fa,hand_switch_rt_s,fa_L1,te_L1_s,n_L1,fa_L2,te_L2_s,n_L2,fa_L3,te_L3_s,n_L3,fa_L4,te_L4_s,n_L4,fa_L5,te_L5_s,n_L5,fa_R1,te_R1_s,n_R1,fa_R2,te_R2_s,n_R2,fa_R3,te_R3_s,n_R3,fa_R4,te_R4_s,n_R4,fa_R5,te_R5_s,n_R5,fa_theta_0.30,fa_theta_0.35,fa_theta_0.45,fa_theta_0.50
P03,11,B,Visual finger-cue guidance,alpha,α,1799551287-α-6,P03-T11-Bα,visual,30,True,manual,0.05841290156046547,1.0,30,0,1.0,1.0,1.0,0.8859164794286092,0.8859164794286092,0.8859164794286092,0.8843358755111694,0.15835028138707002,0.5863189697265625,1.309255838394165,1.1312861442565918,0.002481682971534262,1.0,0.8413960297902425,1.0,0.930436929066976,0.0,0,0,,0,0,0.0,0.03333333333333333,0.7483362137336258,0.5425530053110104,0,0,0,0,1,1,0,19,1.0,0.8416519416005988,10,1.0,0.9631029605865479,1.0,0.8034372329711914,1,1.0,0.9075695276260376,2,1.0,0.8437792301177979,5,1.0,0.9823346138000488,6,1.0,0.9356650511423746,3,1.0,0.8383394479751587,2,1.0,0.7490281263987223,3,1.0,0.8360869089762369,3,1.0,0.9018597602844238,4,1.0,0.9995560646057129,1,1.0,1.0,1.0,0.9666666666666667
P03,12,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-3,P03-T12-Cγ,haptic,30,True,manual,0.05606471697489418,0.9666666666666667,29,0,0.9666666666666667,1.0,0.9666666666666667,0.8124382416407268,0.8098181033956593,0.8098181033956593,0.8246115446090698,0.1790294095014879,0.5370800495147705,1.1751492023468018,1.101278305053711,0.002952923366304765,0.9333333333333333,0.7735277493794759,1.0,0.8513487339019775,0.0,1,0,2,0,1,0.0,0.0,0.8047659887395693,0.6466364128515765,0,0,0,0,1,1,0,13,1.0,0.7874737152686486,16,0.9375,0.8187018632888794,1.0,0.8915950059890747,2,1.0,0.7847330093383789,5,1.0,0.6462512811024984,3,1.0,0.8206250667572021,1,0.8,0.9369479656219483,5,1.0,0.6314120292663574,1,1.0,0.6503453254699707,3,1.0,0.7796100775400797,3,1.0,0.9210131168365479,1,1.0,0.8966470162073771,6,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667
P03,13,C,Vibrotactile finger guidance,alpha,α,1799551287-α-8,P03-T13-Cα,haptic,30,True,auto,0.057989978790283225,1.0,30,0,1.0,1.0,1.0,0.7152598857879638,0.7152598857879638,0.7152598857879638,0.7014950513839722,0.17842588543786533,0.4072740077972412,1.1161608695983887,1.0749669075012207,0.007000222168987135,1.0,0.648979123433431,1.0,0.7815406481424968,0.0,0,0,,0,0,0.0,0.03333333333333333,0.7730029603283116,0.5887503202823933,0,0,0,0,1,1,0,19,1.0,0.7163819639306319,10,1.0,0.71500723361969,1.0,0.7405673662821451,3,1.0,0.5647357191358294,7,1.0,0.7331710815429687,5,1.0,0.8227939605712891,1,1.0,1.0749669075012207,1,,,0,1.0,0.49400651454925537,2,1.0,0.6091675758361816,3,1.0,0.8848554134368897,5,1.0,0.8265117804209391,3,1.0,1.0,1.0,0.9666666666666667
P03,14,A,Key-only practice,gamma,γ,1799551287-γ-6,P03-T14-Aγ,key-only,30,True,auto,0.0582450866699219,1.0,30,0,0.13333333333333333,0.13333333333333333,1.0,0.5895035743713379,0.5895035743713379,0.545502781867981,0.5088579654693604,0.31475848540717266,0.3402061462402344,1.8923077583312988,1.2070772647857666,-0.010136297839104268,0.06666666666666667,0.6571343739827474,0.2,0.5218727747599284,0.0,0,26,,0,0,0.0,0.06666666666666667,0.12405622696423715,0.626178590505676,0,0,0,0,0,0,0,13,0.23076923076923078,0.6103295179513785,16,0.0625,0.4911572337150574,0.0,0.7124970753987631,3,0.25,0.8708981275558472,4,0.0,0.570264458656311,2,0.5,0.5437589883804321,2,0.0,0.43154271443684894,3,0.0,0.8132731914520264,1,0.0,0.446474552154541,3,0.5,0.5463163256645203,4,0.0,0.4108935594558716,4,0.0,0.6399530172348022,4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1
P03,15,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-4,P03-T15-Bγ,visual,30,True,auto,0.05779590606689455,1.0,30,0,1.0,1.0,1.0,0.998242727915446,0.998242727915446,0.998242727915446,0.9390354156494141,0.23846578222755815,0.7121620178222656,1.7821731567382812,1.412498950958252,-0.002548354194479869,1.0,1.0222542762756348,1.0,0.9742311795552572,0.0,0,0,,0,0,0.0,0.0,0.7616505677299266,0.5581315026976842,0,0,0,0,1,1,0,12,1.0,0.9542715748151144,17,1.0,1.0377995827618767,1.0,0.7121620178222656,1,1.0,0.8947650705065046,7,1.0,1.412498950958252,1,1.0,1.3038533329963684,4,1.0,1.0920627117156982,3,1.0,0.8766740560531616,2,1.0,0.9919359683990479,3,,,0,1.0,0.9777413368225097,5,1.0,0.8624503016471863,4,1.0,1.0,1.0,1.0
P03,16,C,Vibrotactile finger guidance,beta,β,1799551287-β-9,P03-T16-Cβ,haptic,30,True,manual,0.059621000289917014,1.0,30,0,1.0,1.0,1.0,0.6672248919804891,0.6672248919804891,0.6672248919804891,0.6614475250244141,0.130902908166932,0.4489741325378418,0.9755628108978271,0.9136838912963867,-0.0022922800698455367,1.0,0.6798346360524495,1.0,0.6546151479085286,0.0,0,0,,0,0,0.0,0.0,0.7679156812425484,0.5728110109443098,0,0,0,0,1,1,0,15,1.0,0.6198934555053711,14,1.0,0.7059280531747001,1.0,0.6634506225585938,5,1.0,0.558575963973999,5,1.0,0.7213236093521118,2,1.0,0.7679125070571899,2,,,0,1.0,0.6501250267028809,1,1.0,0.5695299307505289,3,1.0,0.540839433670044,2,1.0,0.7233421802520752,6,1.0,0.7869237065315247,4,1.0,1.0,1.0,1.0
P03,17,A,Key-only practice,alpha,α,1799551287-α-3,P03-T17-Aα,key-only,30,True,manual,0.054651165008544944,1.0,30,0,0.3333333333333333,0.3333333333333333,1.0,0.3900461594263713,0.3900461594263713,0.378656268119812,0.3774467706680298,0.059144142029138,0.27823305130004883,0.507559061050415,0.4965779781341553,-0.001780776266791797,0.4,0.3952939510345459,0.26666666666666666,0.3847983678181966,0.0,0,20,,0,0,0.0,0.03333333333333333,0.2787825762899668,0.5758275351845045,0,0,0,0,1,1,0,20,0.3,0.37750375270843506,9,0.4444444444444444,0.4048611852857802,0.0,0.40999746322631836,4,0.2,0.43416199684143064,5,0.0,0.47428154945373535,2,0.0,0.4011000394821167,2,,,0,0.0,0.3169267177581787,4,0.8571428571428571,0.3756627014705113,7,0.6666666666666666,0.37349430720011395,3,0.5,0.3491215705871582,2,0.0,0.4237499237060547,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3
P03,18,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-1,P03-T18-Bγ,visual,30,True,auto,0.058042875925699844,1.0,30,0,0.9333333333333333,0.9333333333333333,1.0,0.9703583399454753,0.9703583399454753,0.9568030493600028,0.9291143417358398,0.2863761019125109,0.44052600860595703,1.7261269092559814,1.6455028057098389,0.004653164860403973,0.8666666666666667,0.8984192848205567,1.0,1.042297395070394,0.0,0,2,,0,0,0.0,0.06666666666666667,0.7192373253843576,0.551638427547509,0,1,0,0,0,0,0,12,0.8333333333333334,1.0794335802396138,17,1.0,0.9029219431035659,1.0,0.8997189998626709,1,1.0,0.7685638904571533,5,1.0,0.9943669637044271,3,1.0,1.0719594955444336,5,1.0,1.3592535257339478,2,1.0,0.9112134774525961,3,1.0,0.7197504043579102,3,1.0,1.038193941116333,3,1.0,0.9483139514923096,1,0.5,1.087754726409912,4,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667
P03,19,C,Vibrotactile finger guidance,beta,β,1799551287-β-6,P03-T19-Cβ,haptic,30,True,auto,0.05839668909708656,1.0,30,0,1.0,1.0,1.0,0.6919341802597045,0.6919341802597045,0.6919341802597045,0.6140952110290527,0.22407143938621907,0.4476618766784668,1.5034120082855225,1.129242181777954,-0.006099816715889698,1.0,0.7605598131815593,1.0,0.6233085473378499,0.0,0,0,,0,0,0.0,0.03333333333333333,0.7641002400240111,0.5693515638842849,0,0,0,0,0,0,0,17,1.0,0.6913025659673354,12,1.0,0.6563866337140402,1.0,0.6845108270645142,2,1.0,0.6835835320608956,7,1.0,0.7261382341384888,4,1.0,0.47139811515808105,1,,,0,1.0,0.5525541305541992,1,1.0,0.5876718044281006,5,1.0,0.5824316342671713,3,1.0,0.8491080204645792,6,1.0,0.8951117992401123,1,1.0,1.0,1.0,0.9666666666666667
P03,20,C,Vibrotactile finger guidance,gamma,γ,1799551287-γ-9,P03-T20-Cγ,haptic,30,True,auto,0.06017696062723793,1.0,30,0,1.0,1.0,1.0,0.8257652362187703,0.8257652362187703,0.8257652362187703,0.7788534164428711,0.2608161343096508,0.5076720714569092,1.859637975692749,1.28678297996521,0.00791696526184761,1.0,0.755224863688151,1.0,0.8963056087493897,0.0,0,0,,0,0,0.0,0.13333333333333333,0.7232715179855409,0.5616856705705497,1,4,0,0,0,0,0,14,1.0,0.7904567207608905,15,1.0,0.8736306667327881,1.0,0.7616342703501383,3,,,0,1.0,0.7998398145039877,3,1.0,0.9289399782816569,3,1.0,0.9120782375335693,5,1.0,0.6791715621948242,3,1.0,0.6183536648750305,4,1.0,0.9979435801506042,4,1.0,0.8129273056983948,4,1.0,0.9869108200073242,1,0.9333333333333333,0.9,0.8666666666666667,0.8333333333333334
P03,21,B,Visual finger-cue guidance,alpha,α,1799551287-α-4,P03-T21-Bα,visual,30,True,auto,0.05836000442504885,0.9666666666666667,29,0,0.9333333333333333,0.9655172413793104,0.9655172413793104,0.8243940273920695,0.8313355856928332,0.8251283168792725,0.8095258474349976,0.11942177294042328,0.6230888366699219,1.0591721534729004,1.055034875869751,-0.00016335003633255178,1.0,0.8150136152903239,0.8666666666666667,0.8337744394938151,0.0,1,1,2,1,0,0.0,0.23333333333333334,0.7009545296288765,0.541336761967892,0,7,0,0,1,1,0,20,0.9,0.8026588082313537,9,1.0,0.8774207433064779,,,0,1.0,0.7940433025360107,2,1.0,0.6997150182723999,2,0.8333333333333334,0.790254553159078,6,1.0,0.9190995693206787,7,1.0,0.781857967376709,1,1.0,0.6972183386484782,3,1.0,0.7981535434722901,5,1.0,0.8356380462646484,1,0.6666666666666666,0.9563870429992676,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7
P03,22,C,Vibrotactile finger guidance,alpha,α,1799551287-α-1,P03-T22-Cα,haptic,30,True,auto,0.05863418579101565,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,0.6152512550354003,0.6152512550354003,0.6219941007679907,0.5629360675811768,0.14680133602492393,0.4197087287902832,1.0548038482666016,0.9186873435974121,-0.0014131759244687576,1.0,0.6377520561218262,0.9333333333333333,0.5927504539489746,0.0,0,1,,0,0,0.0,0.03333333333333333,0.7050708417236914,0.6035345943632281,1,5,0,0,1,1,0,21,0.9523809523809523,0.5760299591791063,8,1.0,0.6632630825042725,,,0,1.0,0.546135425567627,3,1.0,0.5279834270477295,5,1.0,0.7087771892547607,6,1.0,0.8479431470235189,3,1.0,0.5835624933242798,2,1.0,0.5213244756062826,3,1.0,0.5297793547312418,3,1.0,0.49922895431518555,2,0.6666666666666666,0.6879424254099528,3,0.8333333333333334,0.8333333333333334,0.8,0.8
P03,23,A,Key-only practice,beta,β,1799551287-β-7,P03-T23-Aβ,key-only,30,True,manual,0.0584742069244385,0.9666666666666667,29,1,0.26666666666666666,0.27586206896551724,1.0,0.5494852970386374,0.5494852970386374,0.8264763653278351,0.4006540775299072,0.5906172429806268,0.34189724922180176,3.5559520721435547,0.9030828475952148,-0.01938482892924341,0.26666666666666666,0.6421765089035034,0.26666666666666666,0.4629734992980957,0.03333333333333333,0,21,,0,0,0.0,0.0,0.26099096564112906,0.6500074504952622,0,0,0,0,0,0,0,15,0.3333333333333333,0.652768055597941,14,0.21428571428571427,0.4388251985822405,0.0,0.37797415256500244,2,0.3333333333333333,0.5366702874501547,6,0.5,0.4020550847053528,4,0.5,0.5028344392776489,2,0.0,0.47433650493621826,2,0.0,0.3594245910644531,5,1.0,1.457528034845988,3,0.0,0.4658081531524658,4,0.0,0.3485722541809082,1,0.0,0.3744540214538574,1,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666
P03,24,A,Key-only practice,gamma,γ,1799551287-γ-2,P03-T24-Aγ,key-only,30,True,manual,0.05814563433329262,0.9333333333333333,28,1,0.06666666666666667,0.07142857142857142,1.0,0.5273753856790477,0.5303516898836408,0.5131475925445557,0.4472329616546631,0.30975009877963317,0.3073461055755615,2.0230226516723633,0.8411593437194824,-0.00992791922808868,0.06666666666666667,0.593044646581014,0.06666666666666667,0.45701546328408377,0.03333333333333333,1,26,2,1,0,0.0,0.0,0.11383913957178826,0.6763372893546671,0,0,0,0,1,1,0,13,0.0,0.442684136904203,16,0.125,0.5010646502176921,0.0,0.35084259510040283,2,0.3333333333333333,0.42773866653442383,3,0.0,0.4642616907755534,3,0.3333333333333333,0.4732876618703206,3,0.0,0.510692834854126,5,0.0,0.8576074838638306,4,,,0,0.0,0.4450704574584961,5,0.0,0.35491323471069336,2,0.0,0.6440591017405192,3,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
P03,25,C,Vibrotactile finger guidance,alpha,α,1799551287-α-5,P03-T25-Cα,haptic,30,True,manual,0.05865612030029299,1.0,30,0,1.0,1.0,1.0,0.7108702421188354,0.7108702421188354,0.7108702421188354,0.6329995393753052,0.2799188325946441,0.42461609840393066,1.3869538307189941,1.2735049724578857,0.007938990152717564,1.0,0.6257657051086426,1.0,0.7959747791290284,0.0,0,0,,0,0,0.0,0.0,0.7608244254834582,0.5686867526416318,1,1,0,0,1,1,0,19,1.0,0.6666780647478605,10,1.0,0.7385719060897827,1.0,0.9899739027023315,2,1.0,0.5167820453643799,2,1.0,0.6647941589355468,5,1.0,0.7875669797261556,6,1.0,1.078361988067627,2,1.0,0.6591763496398926,3,1.0,0.5311447978019714,4,1.0,0.549902617931366,4,1.0,0.5312750339508057,1,1.0,1.2735049724578857,1,1.0,1.0,0.9666666666666667,0.9666666666666667
P03,26,B,Visual finger-cue guidance,gamma,γ,1799551287-γ-7,P03-T26-Bγ,visual,30,True,auto,0.05898299217224123,1.0,30,0,0.9666666666666667,0.9666666666666667,1.0,1.0178185939788817,1.0178185939788817,1.0201631989972344,1.0103000402450562,0.2520646880046688,0.5681328773498535,1.7297961711883545,1.491875171661377,-0.006681044984845086,0.9333333333333333,1.0136142412821452,1.0,1.0220229466756185,0.0,0,1,,0,0,0.0,0.16666666666666666,0.6877753758050008,0.5148398778756476,0,3,0,0,0,0,0,13,0.9230769230769231,0.8949337739210862,16,1.0,1.1031271666288376,1.0,1.2517067193984985,4,1.0,0.7059850692749023,1,1.0,0.8579842249552408,3,1.0,1.0667555332183838,2,1.0,0.8525221943855286,4,1.0,0.7914352416992188,2,1.0,1.1310712695121765,4,1.0,1.084522533416748,5,0.5,0.9976949691772461,2,1.0,1.0596783955891926,3,0.9,0.9,0.9,0.8
P03,27,A,Key-only practice,beta,β,1799551287-β-3,P03-T27-Aβ,key-only,30,True,manual,0.057725779215494766,1.0,30,0,0.13333333333333333,0.13333333333333333,1.0,0.3965320428212484,0.3965320428212484,0.37632298469543457,0.3909294605255127,0.06796838360061314,0.2914440631866455,0.5740890502929688,0.4981052875518799,-0.0014644031927768593,0.13333333333333333,0.4014979998270671,0.13333333333333333,0.3915660858154297,0.0,0,26,,0,0,0.0,0.0,0.13416649288084814,0.6360089476882186,0,0,0,0,2,2,0,16,0.1875,0.3921237587928772,13,0.07692307692307693,0.38829939181988055,0.0,0.4847142696380615,1,0.0,0.4252103567123413,2,0.25,0.4424065351486206,4,0.0,0.3954356908798218,4,0.0,0.42665473620096844,3,0.0,0.4107391834259033,1,1.0,0.3523849646250407,3,0.0,0.4153181314468384,6,0.0,0.3199955224990845,4,0.0,0.34485411643981934,2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
